"participant","bigram","word","RT"
6,"ka bu","bu",322
6,"bu ta","ta",324
6,"ta ta","ta",306
6,"ta to","to",334
6,"to ba","ba",316
6,"ba ta","ta",309
6,"ta bu","bu",327
6,"bu ba","ba",329
6,"ba bu","bu",332
6,"bu bu","bu",367
6,"bu to","to",327
6,"to ti","ti",329
6,"ti go","go",337
6,"go bu","bu",338
6,"bu to","to",316
6,"to bu","bu",305
6,"bu ti","ti",311
6,"ti ka","ka",342
6,"ka go","go",334
6,"go ba","ba",352
6,"ba re","re",361
6,"re do","do",315
6,"do ba","ba",342
6,"ba re","re",336
6,"re do","do",332
6,"do ta","ta",343
6,"ta bu","bu",322
6,"bu ba","ba",311
6,"ba to","to",337
6,"to bu","bu",332
6,"bu ti","ti",348
6,"ti ka","ka",342
6,"ka ba","ba",306
6,"ba ka","ka",327
6,"ka ti","ti",320
6,"ti ka","ka",326
6,"ka to","to",333
6,"to bu","bu",348
6,"bu re","re",325
6,"re bu","bu",317
6,"bu ka","ka",333
6,"ka re","re",349
6,"re bu","bu",346
6,"bu ka","ka",328
6,"ka bu","bu",328
6,"bu bu","bu",319
6,"bu ba","ba",322
6,"ba to","to",305
6,"to ti","ti",322
6,"ti ba","ba",326
6,"ba ka","ka",305
6,"ka ka","ka",322
6,"ka bu","bu",317
6,"bu ka","ka",333
6,"ka to","to",327
6,"to go","go",356
6,"go ba","ba",300
6,"ba re","re",313
6,"re do","do",346
6,"do ka","ka",301
6,"ka ka","ka",335
6,"ka ka","ka",339
6,"ka bu","bu",334
6,"bu bu","bu",316
6,"bu bu","bu",329
6,"bu ba","ba",319
6,"ba re","re",335
6,"re do","do",375
6,"do bu","bu",332
6,"bu to","to",331
6,"to bu","bu",311
6,"bu ti","ti",341
6,"ti to","to",337
6,"to ba","ba",345
6,"ba ba","ba",342
6,"ba ka","ka",328
6,"ka ti","ti",315
6,"ti bu","bu",338
6,"bu ba","ba",333
6,"ba ka","ka",370
6,"ka ti","ti",355
6,"ti ti","ti",336
6,"ti go","go",316
6,"go bu","bu",322
6,"bu ta","ta",339
6,"ta ba","ba",326
6,"ba re","re",351
6,"re do","do",316
6,"do go","go",336
6,"go ka","ka",325
6,"ka re","re",308
6,"re ba","ba",346
6,"ba to","to",355
6,"to bu","bu",317
6,"bu re","re",316
6,"re bu","bu",308
6,"bu ka","ka",339
6,"ka ta","ta",335
6,"ta bu","bu",325
6,"bu bu","bu",337
6,"bu ta","ta",327
6,"ta ka","ka",327
6,"ka ta","ta",335
6,"ta ka","ka",350
6,"ka bu","bu",331
6,"bu ka","ka",333
6,"ka ba","ba",328
6,"ba ka","ka",340
6,"ka ti","ti",339
6,"ti go","go",299
6,"go to","to",311
6,"to bu","bu",313
6,"bu bu","bu",326
6,"bu to","to",340
6,"to bu","bu",338
6,"bu ti","ti",342
6,"ti to","to",305
6,"to bu","bu",333
6,"bu ti","ti",321
6,"ti to","to",339
6,"to to","to",356
6,"to bu","bu",298
6,"bu re","re",298
6,"re bu","bu",307
6,"bu ka","ka",324
6,"ka ta","ta",310
6,"ta ka","ka",335
6,"ka re","re",303
6,"re bu","bu",357
6,"bu ka","ka",350
6,"ka ka","ka",344
6,"ka re","re",341
6,"re ba","ba",328
6,"ba bu","bu",350
6,"bu re","re",351
6,"re bu","bu",319
6,"bu ka","ka",348
6,"ka bu","bu",339
6,"bu ba","ba",316
6,"ba re","re",336
6,"re do","do",352
6,"do to","to",348
6,"to to","to",352
6,"to bu","bu",335
6,"bu ti","ti",342
6,"ti ka","ka",356
6,"ka re","re",341
6,"re ba","ba",317
6,"ba bu","bu",323
6,"bu bu","bu",283
6,"bu go","go",297
6,"go ti","ti",333
6,"ti ba","ba",348
6,"ba ka","ka",347
6,"ka ba","ba",316
6,"ba re","re",367
6,"re do","do",304
6,"do go","go",348
6,"go bu","bu",334
6,"bu ti","ti",330
6,"ti ba","ba",333
6,"ba ka","ka",336
6,"ka ka","ka",351
6,"ka ba","ba",322
6,"ba ka","ka",323
6,"ka ti","ti",321
6,"ti ta","ta",345
6,"ta ba","ba",342
6,"ba to","to",325
6,"to go","go",363
6,"go bu","bu",353
6,"bu go","go",306
6,"go ka","ka",333
6,"ka re","re",328
6,"re ba","ba",331
6,"ba ka","ka",315
6,"ka ka","ka",347
6,"ka bu","bu",326
6,"bu go","go",307
6,"go go","go",313
6,"go ka","ka",343
6,"ka bu","bu",305
6,"bu to","to",325
6,"to ba","ba",290
6,"ba ka","ka",320
6,"ka ti","ti",321
6,"ti go","go",339
6,"go ba","ba",357
6,"ba re","re",343
6,"re bu","bu",325
6,"bu ka","ka",346
6,"ka go","go",341
6,"go to","to",329
6,"to bu","bu",346
6,"bu ti","ti",342
6,"ti ba","ba",325
6,"ba re","re",336
6,"re bu","bu",352
6,"bu ka","ka",324
6,"ka re","re",337
6,"re bu","bu",315
6,"bu ka","ka",356
6,"ka bu","bu",317
6,"bu ta","ta",359
6,"ta ta","ta",334
6,"ta bu","bu",310
6,"bu to","to",339
6,"to ka","ka",307
6,"ka ba","ba",346
6,"ba re","re",308
6,"re do","do",363
6,"do ta","ta",360
6,"ta bu","bu",313
6,"bu ti","ti",326
6,"ti go","go",321
6,"go bu","bu",327
6,"bu ka","ka",331
6,"ka bu","bu",324
6,"bu bu","bu",349
6,"bu bu","bu",324
6,"bu bu","bu",360
6,"bu ba","ba",321
6,"ba ta","ta",309
6,"ta ka","ka",313
6,"ka bu","bu",341
6,"bu go","go",310
6,"go go","go",314
6,"go ka","ka",343
6,"ka ta","ta",323
6,"ta bu","bu",357
6,"bu ti","ti",329
6,"ti ta","ta",297
6,"ta ba","ba",345
6,"ba ka","ka",310
6,"ka bu","bu",342
6,"bu to","to",320
6,"to bu","bu",337
6,"bu ti","ti",325
6,"ti ka","ka",310
6,"ka re","re",360
6,"re ba","ba",348
6,"ba ba","ba",348
6,"ba re","re",345
6,"re do","do",354
6,"do ta","ta",349
6,"ta bu","bu",326
6,"bu ti","ti",328
6,"ti to","to",345
6,"to ta","ta",328
6,"ta go","go",339
6,"go ta","ta",332
6,"ta bu","bu",358
6,"bu ti","ti",324
6,"ti ta","ta",323
6,"ta bu","bu",317
6,"bu bu","bu",318
6,"bu ta","ta",332
6,"ta ta","ta",341
6,"ta ti","ti",335
6,"ti go","go",347
6,"go bu","bu",362
6,"bu ba","ba",347
6,"ba ti","ti",322
6,"ti ba","ba",312
6,"ba ka","ka",341
6,"ka re","re",322
6,"re bu","bu",335
6,"bu ka","ka",343
6,"ka ta","ta",339
6,"ta bu","bu",353
6,"bu ta","ta",334
6,"ta ti","ti",354
6,"ti go","go",341
6,"go bu","bu",322
6,"bu bu","bu",331
6,"bu ba","ba",335
6,"ba re","re",371
6,"re do","do",329
6,"do ka","ka",336
6,"ka to","to",334
6,"to ba","ba",335
6,"ba go","go",317
6,"go ka","ka",327
6,"ka to","to",333
6,"to ba","ba",348
6,"ba ba","ba",314
6,"ba re","re",332
6,"re do","do",348
6,"do go","go",344
6,"go bu","bu",337
6,"bu ta","ta",318
6,"ta ba","ba",329
6,"ba ka","ka",345
6,"ka ta","ta",341
6,"ta bu","bu",324
6,"bu re","re",337
6,"re bu","bu",324
6,"bu ka","ka",326
6,"ka to","to",349
6,"to to","to",308
6,"to to","to",341
6,"to ta","ta",336
6,"ta bu","bu",327
6,"bu bu","bu",338
6,"bu ta","ta",345
6,"ta bu","bu",367
6,"bu ti","ti",359
6,"ti go","go",322
6,"go to","to",338
6,"to ba","ba",320
6,"ba re","re",353
6,"re bu","bu",295
6,"bu ka","ka",364
6,"ka bu","bu",324
6,"bu ba","ba",327
6,"ba ti","ti",372
6,"ti ba","ba",341
6,"ba ka","ka",297
6,"ka to","to",324
6,"to go","go",341
6,"go ta","ta",330
6,"ta ta","ta",352
6,"ta bu","bu",323
6,"bu ti","ti",360
6,"ti to","to",354
6,"to bu","bu",314
6,"bu go","go",346
6,"go bu","bu",362
6,"bu ka","ka",332
6,"ka re","re",347
6,"re ba","ba",328
6,"ba go","go",318
6,"go ka","ka",316
6,"ka ba","ba",350
6,"ba ba","ba",344
6,"ba ta","ta",318
6,"ta re","re",333
6,"re bu","bu",332
6,"bu ka","ka",340
6,"ka to","to",314
6,"to go","go",345
6,"go ba","ba",354
6,"ba ta","ta",335
6,"ta bu","bu",315
6,"bu bu","bu",329
6,"bu to","to",351
6,"to to","to",345
6,"to to","to",331
6,"to bu","bu",342
6,"bu ka","ka",326
6,"ka bu","bu",341
6,"bu ba","ba",329
6,"ba ta","ta",333
6,"ta to","to",315
6,"to bu","bu",319
6,"bu ti","ti",334
6,"ti ba","ba",358
6,"ba ka","ka",319
6,"ka bu","bu",318
6,"bu bu","bu",339
6,"bu bu","bu",348
6,"bu to","to",350
6,"to ta","ta",339
6,"ta bu","bu",349
6,"bu ti","ti",316
6,"ti ba","ba",336
6,"ba re","re",341
6,"re do","do",327
6,"do ka","ka",315
6,"ka ta","ta",345
6,"ta ta","ta",316
6,"ta bu","bu",335
6,"bu ti","ti",306
6,"ti to","to",339
6,"to ti","ti",344
6,"ti go","go",346
6,"go bu","bu",333
6,"bu ta","ta",335
6,"ta ba","ba",330
6,"ba ba","ba",309
6,"ba ka","ka",314
6,"ka ti","ti",305
6,"ti ka","ka",302
6,"ka re","re",343
6,"re ba","ba",321
6,"ba bu","bu",328
6,"bu to","to",309
6,"to ka","ka",339
6,"ka re","re",333
6,"re ba","ba",304
6,"ba ta","ta",311
6,"ta bu","bu",303
6,"bu to","to",287
6,"to bu","bu",344
6,"bu ba","ba",361
6,"ba to","to",328
6,"to bu","bu",344
6,"bu to","to",332
6,"to bu","bu",349
6,"bu ba","ba",337
6,"ba ka","ka",321
6,"ka bu","bu",317
6,"bu ta","ta",325
6,"ta bu","bu",317
6,"bu ti","ti",324
6,"ti ti","ti",332
6,"ti go","go",342
6,"go bu","bu",347
6,"bu ta","ta",335
6,"ta ta","ta",331
6,"ta bu","bu",325
6,"bu ti","ti",321
6,"ti go","go",335
6,"go to","to",370
6,"to bu","bu",329
6,"bu ti","ti",342
6,"ti bu","bu",287
6,"bu to","to",316
6,"to go","go",321
6,"go ta","ta",313
6,"ta ta","ta",345
6,"ta bu","bu",332
6,"bu ti","ti",304
6,"ti go","go",334
6,"go go","go",340
6,"go to","to",329
6,"to ka","ka",352
6,"ka ba","ba",325
6,"ba ka","ka",350
6,"ka ti","ti",344
6,"ti ba","ba",337
6,"ba ka","ka",352
6,"ka ba","ba",369
6,"ba ka","ka",337
6,"ka re","re",319
6,"re ba","ba",313
6,"ba ba","ba",325
6,"ba ta","ta",311
6,"ta ka","ka",340
6,"ka go","go",342
6,"go re","re",323
6,"re bu","bu",338
6,"bu ka","ka",333
6,"ka bu","bu",335
6,"bu to","to",322
6,"to ta","ta",324
6,"ta to","to",315
6,"to ta","ta",353
6,"ta to","to",294
6,"to ba","ba",324
6,"ba re","re",319
6,"re do","do",375
6,"do ba","ba",337
6,"ba ka","ka",319
6,"ka ti","ti",354
6,"ti ka","ka",339
6,"ka ka","ka",339
6,"ka to","to",327
6,"to ba","ba",311
6,"ba ba","ba",339
6,"ba ba","ba",329
6,"ba bu","bu",306
6,"bu ba","ba",323
6,"ba ta","ta",327
6,"ta bu","bu",347
6,"bu ti","ti",343
6,"ti ka","ka",327
6,"ka ti","ti",347
6,"ti ba","ba",338
6,"ba ka","ka",317
6,"ka bu","bu",322
6,"bu ba","ba",319
6,"ba to","to",323
6,"to ta","ta",346
6,"ta bu","bu",313
6,"bu ba","ba",321
6,"ba to","to",324
6,"to ka","ka",298
6,"ka ta","ta",340
6,"ta go","go",335
6,"go ta","ta",333
6,"ta ba","ba",354
6,"ba ti","ti",322
6,"ti ba","ba",333
6,"ba ka","ka",363
6,"ka bu","bu",332
6,"bu ka","ka",319
6,"ka ba","ba",353
6,"ba re","re",326
6,"re do","do",344
6,"do to","to",338
6,"to ba","ba",313
6,"ba go","go",362
6,"go to","to",357
6,"to bu","bu",319
6,"bu ti","ti",338
6,"ti ti","ti",333
6,"ti ba","ba",362
6,"ba ka","ka",324
6,"ka bu","bu",344
6,"bu go","go",335
6,"go to","to",354
6,"to bu","bu",310
6,"bu ti","ti",325
6,"ti ta","ta",351
6,"ta ka","ka",323
6,"ka re","re",360
6,"re ba","ba",330
6,"ba go","go",335
6,"go to","to",352
6,"to go","go",350
6,"go ba","ba",335
6,"ba ka","ka",346
6,"ka ti","ti",325
6,"ti ti","ti",295
6,"ti ba","ba",341
6,"ba ka","ka",288
6,"ka ba","ba",324
6,"ba bu","bu",320
6,"bu bu","bu",360
6,"bu bu","bu",338
6,"bu go","go",333
6,"go ti","ti",325
6,"ti ba","ba",335
6,"ba ka","ka",334
6,"ka ta","ta",350
6,"ta bu","bu",329
6,"bu ti","ti",329
6,"ti ka","ka",336
6,"ka re","re",326
6,"re ba","ba",331
6,"ba bu","bu",331
6,"bu bu","bu",333
6,"bu go","go",327
6,"go ta","ta",305
6,"ta bu","bu",292
6,"bu ti","ti",330
6,"ti go","go",334
6,"go ta","ta",334
6,"ta ka","ka",359
6,"ka ba","ba",323
6,"ba ka","ka",330
6,"ka re","re",331
6,"re ba","ba",354
6,"ba to","to",324
6,"to ka","ka",341
6,"ka go","go",327
6,"go ti","ti",345
6,"ti go","go",349
6,"go bu","bu",313
6,"bu re","re",344
6,"re bu","bu",358
6,"bu ka","ka",306
6,"ka bu","bu",334
6,"bu ta","ta",309
6,"ta bu","bu",311
6,"bu ti","ti",325
6,"ti ba","ba",330
6,"ba ka","ka",344
6,"ka ti","ti",319
6,"ti to","to",312
6,"to ba","ba",320
6,"ba ti","ti",346
6,"ti ba","ba",328
6,"ba ka","ka",342
6,"ka ta","ta",325
6,"ta go","go",338
6,"go bu","bu",347
6,"bu ba","ba",327
6,"ba ka","ka",342
6,"ka ti","ti",362
6,"ti ka","ka",334
6,"ka ka","ka",316
6,"ka ka","ka",320
6,"ka ka","ka",369
6,"ka ta","ta",337
6,"ta ba","ba",339
6,"ba ba","ba",337
6,"ba go","go",341
6,"go ta","ta",334
6,"ta re","re",344
6,"re bu","bu",323
6,"bu ka","ka",333
6,"ka bu","bu",342
6,"bu bu","bu",341
6,"bu bu","bu",344
6,"bu bu","bu",315
6,"bu ti","ti",334
6,"ti ba","ba",340
6,"ba ka","ka",319
6,"ka go","go",336
6,"go ba","ba",337
6,"ba re","re",308
6,"re do","do",356
6,"do ka","ka",312
6,"ka bu","bu",303
6,"bu to","to",332
6,"to bu","bu",332
6,"bu ti","ti",318
6,"ti ba","ba",326
6,"ba ta","ta",312
6,"ta bu","bu",334
6,"bu ti","ti",340
6,"ti ba","ba",315
6,"ba ka","ka",334
6,"ka to","to",348
6,"to ta","ta",338
6,"ta ta","ta",332
6,"ta bu","bu",337
6,"bu ti","ti",311
6,"ti go","go",327
6,"go bu","bu",311
6,"bu bu","bu",334
6,"bu go","go",336
6,"go ta","ta",323
6,"ta go","go",319
6,"go re","re",336
6,"re bu","bu",299
6,"bu ka","ka",323
6,"ka ba","ba",335
6,"ba ba","ba",314
6,"ba bu","bu",316
6,"bu go","go",316
6,"go ka","ka",316
6,"ka ba","ba",340
6,"ba ka","ka",310
6,"ka ta","ta",319
6,"ta ka","ka",369
6,"ka re","re",355
6,"re ba","ba",330
6,"ba to","to",358
6,"to bu","bu",334
6,"bu ti","ti",330
6,"ti ba","ba",350
6,"ba go","go",334
6,"go ta","ta",320
6,"ta bu","bu",328
6,"bu ti","ti",315
6,"ti ka","ka",324
6,"ka bu","bu",319
6,"bu ba","ba",331
6,"ba bu","bu",325
6,"bu ta","ta",319
6,"ta to","to",329
6,"to ba","ba",349
6,"ba re","re",320
6,"re do","do",336
6,"do to","to",333
6,"to ba","ba",326
6,"ba ka","ka",317
6,"ka ti","ti",326
6,"ti bu","bu",324
6,"bu ti","ti",305
6,"ti ba","ba",330
6,"ba ka","ka",308
6,"ka ba","ba",349
6,"ba ka","ka",335
6,"ka ti","ti",299
6,"ti go","go",328
6,"go bu","bu",336
6,"bu to","to",326
6,"to ba","ba",353
6,"ba re","re",319
6,"re do","do",370
6,"do re","re",305
6,"re bu","bu",336
6,"bu ka","ka",326
6,"ka ka","ka",337
6,"ka ka","ka",330
6,"ka bu","bu",329
6,"bu ba","ba",370
6,"ba ti","ti",327
6,"ti ba","ba",334
6,"ba ka","ka",329
6,"ka ti","ti",311
6,"ti ba","ba",351
6,"ba ka","ka",331
6,"ka go","go",355
6,"go ba","ba",355
6,"ba ka","ka",335
6,"ka ti","ti",326
6,"ti bu","bu",309
6,"bu ka","ka",330
6,"ka ka","ka",334
6,"ka to","to",334
6,"to ka","ka",343
6,"ka bu","bu",312
6,"bu go","go",327
6,"go bu","bu",340
6,"bu bu","bu",333
6,"bu bu","bu",341
6,"bu to","to",347
6,"to go","go",336
6,"go ta","ta",320
6,"ta bu","bu",325
6,"bu ti","ti",340
6,"ti ti","ti",345
6,"ti ba","ba",305
6,"ba ka","ka",340
6,"ka ka","ka",331
6,"ka to","to",327
6,"to bu","bu",351
6,"bu ti","ti",357
6,"ti ka","ka",327
6,"ka bu","bu",282
6,"bu go","go",308
6,"go ba","ba",330
6,"ba re","re",316
6,"re do","do",330
6,"do bu","bu",316
6,"bu ka","ka",315
6,"ka bu","bu",343
6,"bu ti","ti",336
6,"ti ba","ba",337
6,"ba ka","ka",338
6,"ka bu","bu",330
6,"bu bu","bu",353
6,"bu re","re",348
6,"re bu","bu",318
6,"bu ka","ka",320
6,"ka bu","bu",302
6,"bu ta","ta",334
6,"ta ba","ba",338
6,"ba ti","ti",345
6,"ti ba","ba",326
6,"ba ka","ka",315
6,"ka go","go",314
6,"go ta","ta",332
6,"ta ka","ka",325
6,"ka re","re",342
6,"re ba","ba",335
6,"ba ba","ba",321
6,"ba ka","ka",337
6,"ka ti","ti",334
6,"ti ba","ba",331
6,"ba ta","ta",352
6,"ta go","go",327
6,"go bu","bu",309
6,"bu go","go",327
6,"go ti","ti",322
6,"ti ba","ba",340
6,"ba ka","ka",307
6,"ka ba","ba",339
6,"ba re","re",348
6,"re do","do",329
6,"do bu","bu",357
6,"bu ta","ta",327
6,"ta bu","bu",346
6,"bu ti","ti",322
6,"ti ti","ti",306
6,"ti ba","ba",330
6,"ba ka","ka",350
6,"ka ka","ka",293
6,"ka go","go",346
6,"go to","to",347
6,"to ta","ta",371
6,"ta bu","bu",322
6,"bu ti","ti",335
6,"ti bu","bu",320
6,"bu bu","bu",309
6,"bu bu","bu",309
6,"bu ti","ti",322
6,"ti go","go",337
6,"go bu","bu",327
6,"bu re","re",341
6,"re bu","bu",326
6,"bu ka","ka",299
6,"ka go","go",361
6,"go ka","ka",320
6,"ka go","go",329
6,"go bu","bu",356
6,"bu ba","ba",350
6,"ba to","to",333
6,"to bu","bu",333
6,"bu ti","ti",331
6,"ti ta","ta",348
6,"ta go","go",317
6,"go ka","ka",329
6,"ka re","re",345
6,"re ba","ba",309
6,"ba bu","bu",335
6,"bu ka","ka",331
6,"ka bu","bu",350
6,"bu ba","ba",335
6,"ba re","re",360
6,"re do","do",366
6,"do ba","ba",318
6,"ba bu","bu",342
6,"bu to","to",334
6,"to go","go",343
6,"go go","go",328
6,"go ta","ta",335
6,"ta ka","ka",336
6,"ka ka","ka",340
6,"ka re","re",314
6,"re ba","ba",315
6,"ba ka","ka",309
6,"ka bu","bu",349
6,"bu bu","bu",317
6,"bu ta","ta",338
6,"ta ti","ti",366
6,"ti go","go",351
6,"go bu","bu",329
6,"bu ta","ta",335
6,"ta to","to",322
6,"to bu","bu",338
6,"bu bu","bu",347
6,"bu ba","ba",338
6,"ba ti","ti",338
6,"ti ba","ba",368
6,"ba ka","ka",320
6,"ka ka","ka",324
6,"ka to","to",319
6,"to ti","ti",307
6,"ti go","go",323
6,"go bu","bu",338
6,"bu ti","ti",315
6,"ti go","go",335
6,"go bu","bu",326
6,"bu ta","ta",329
6,"ta bu","bu",341
6,"bu ti","ti",323
6,"ti to","to",323
6,"to go","go",292
6,"go bu","bu",333
6,"bu ka","ka",357
6,"ka re","re",330
6,"re ba","ba",351
6,"ba to","to",335
6,"to ka","ka",336
6,"ka bu","bu",338
6,"bu go","go",331
6,"go go","go",306
6,"go ti","ti",327
6,"ti ba","ba",320
6,"ba ka","ka",308
6,"ka to","to",345
6,"to ka","ka",309
6,"ka ka","ka",312
6,"ka ti","ti",344
6,"ti go","go",338
6,"go bu","bu",317
6,"bu re","re",334
6,"re bu","bu",327
6,"bu ka","ka",331
6,"ka bu","bu",338
6,"bu bu","bu",332
6,"bu re","re",335
6,"re bu","bu",312
6,"bu ka","ka",341
6,"ka ba","ba",323
6,"ba ka","ka",334
6,"ka ti","ti",319
6,"ti go","go",310
6,"go bu","bu",330
6,"bu go","go",313
6,"go re","re",329
6,"re bu","bu",313
6,"bu ka","ka",317
6,"ka bu","bu",320
6,"bu ta","ta",335
6,"ta ba","ba",302
6,"ba re","re",329
6,"re do","do",363
6,"do go","go",296
6,"go re","re",340
6,"re bu","bu",334
6,"bu ka","ka",330
6,"ka ba","ba",325
6,"ba ka","ka",306
6,"ka to","to",346
6,"to bu","bu",319
6,"bu ba","ba",374
6,"ba go","go",319
6,"go ka","ka",322
6,"ka to","to",343
6,"to ka","ka",344
6,"ka re","re",324
6,"re ba","ba",329
6,"ba bu","bu",332
6,"bu ta","ta",325
6,"ta ta","ta",352
6,"ta ka","ka",346
6,"ka ka","ka",348
6,"ka ba","ba",317
6,"ba re","re",312
6,"re do","do",333
6,"do ti","ti",364
6,"ti ba","ba",344
6,"ba ka","ka",329
7,"to bu","bu",363
7,"bu ka","ka",366
7,"ka ta","ta",326
7,"ta to","to",373
7,"to bu","bu",365
7,"bu bu","bu",334
7,"bu bu","bu",349
7,"bu bu","bu",347
7,"bu ba","ba",324
7,"ba bu","bu",337
7,"bu bu","bu",376
7,"bu to","to",340
7,"to ta","ta",366
7,"ta bu","bu",361
7,"bu ti","ti",366
7,"ti ka","ka",362
7,"ka ti","ti",360
7,"ti go","go",328
7,"go bu","bu",347
7,"bu to","to",357
7,"to ba","ba",375
7,"ba re","re",354
7,"re do","do",353
7,"do ti","ti",311
7,"ti ba","ba",374
7,"ba ka","ka",363
7,"ka re","re",359
7,"re bu","bu",362
7,"bu ka","ka",341
7,"ka bu","bu",364
7,"bu re","re",348
7,"re bu","bu",374
7,"bu ka","ka",361
7,"ka ba","ba",377
7,"ba re","re",344
7,"re bu","bu",383
7,"bu ka","ka",353
7,"ka re","re",359
7,"re bu","bu",369
7,"bu ka","ka",384
7,"ka bu","bu",328
7,"bu ba","ba",345
7,"ba re","re",372
7,"re do","do",348
7,"do ba","ba",340
7,"ba ba","ba",355
7,"ba bu","bu",341
7,"bu go","go",357
7,"go ta","ta",369
7,"ta to","to",360
7,"to ka","ka",380
7,"ka ka","ka",352
7,"ka ka","ka",338
7,"ka to","to",378
7,"to ta","ta",382
7,"ta bu","bu",357
7,"bu ka","ka",331
7,"ka re","re",361
7,"re ba","ba",330
7,"ba ba","ba",354
7,"ba bu","bu",357
7,"bu bu","bu",356
7,"bu bu","bu",359
7,"bu ta","ta",328
7,"ta ka","ka",382
7,"ka re","re",375
7,"re ba","ba",354
7,"ba ta","ta",372
7,"ta re","re",387
7,"re bu","bu",376
7,"bu ka","ka",363
7,"ka ba","ba",358
7,"ba ta","ta",356
7,"ta bu","bu",340
7,"bu ti","ti",386
7,"ti ti","ti",361
7,"ti go","go",375
7,"go bu","bu",345
7,"bu to","to",345
7,"to re","re",358
7,"re bu","bu",325
7,"bu ka","ka",344
7,"ka ba","ba",352
7,"ba ta","ta",362
7,"ta ba","ba",367
7,"ba bu","bu",370
7,"bu bu","bu",343
7,"bu bu","bu",349
7,"bu ta","ta",362
7,"ta ba","ba",365
7,"ba to","to",357
7,"to bu","bu",367
7,"bu ti","ti",357
7,"ti ta","ta",362
7,"ta go","go",339
7,"go bu","bu",365
7,"bu to","to",341
7,"to re","re",369
7,"re bu","bu",360
7,"bu ka","ka",364
7,"ka re","re",362
7,"re bu","bu",386
7,"bu ka","ka",378
7,"ka ba","ba",381
7,"ba ka","ka",369
7,"ka ti","ti",357
7,"ti ba","ba",374
7,"ba ba","ba",364
7,"ba re","re",332
7,"re do","do",374
7,"do ka","ka",343
7,"ka re","re",339
7,"re ba","ba",376
7,"ba to","to",337
7,"to ta","ta",329
7,"ta to","to",329
7,"to bu","bu",345
7,"bu ti","ti",348
7,"ti go","go",325
7,"go ka","ka",366
7,"ka bu","bu",367
7,"bu to","to",356
7,"to ti","ti",371
7,"ti go","go",355
7,"go bu","bu",382
7,"bu ka","ka",368
7,"ka ka","ka",332
7,"ka re","re",358
7,"re ba","ba",382
7,"ba bu","bu",338
7,"bu re","re",345
7,"re bu","bu",337
7,"bu ka","ka",390
7,"ka bu","bu",349
7,"bu ta","ta",353
7,"ta ka","ka",341
7,"ka ba","ba",322
7,"ba ka","ka",356
7,"ka ti","ti",339
7,"ti bu","bu",341
7,"bu ba","ba",372
7,"ba bu","bu",346
7,"bu ba","ba",335
7,"ba ka","ka",357
7,"ka ti","ti",361
7,"ti re","re",391
7,"re bu","bu",354
7,"bu ka","ka",349
7,"ka ka","ka",331
7,"ka bu","bu",361
7,"bu ka","ka",341
7,"ka re","re",368
7,"re ba","ba",343
7,"ba to","to",361
7,"to ta","ta",342
7,"ta ba","ba",343
7,"ba ti","ti",344
7,"ti ba","ba",349
7,"ba ka","ka",347
7,"ka ka","ka",377
7,"ka bu","bu",376
7,"bu ka","ka",370
7,"ka re","re",376
7,"re ba","ba",372
7,"ba to","to",362
7,"to ba","ba",362
7,"ba bu","bu",316
7,"bu re","re",361
7,"re bu","bu",359
7,"bu ka","ka",357
7,"ka ta","ta",356
7,"ta bu","bu",362
7,"bu go","go",389
7,"go go","go",370
7,"go go","go",348
7,"go ba","ba",363
7,"ba ka","ka",344
7,"ka ti","ti",349
7,"ti ba","ba",366
7,"ba bu","bu",378
7,"bu bu","bu",326
7,"bu bu","bu",354
7,"bu ka","ka",355
7,"ka bu","bu",375
7,"bu ta","ta",342
7,"ta bu","bu",350
7,"bu ti","ti",356
7,"ti ba","ba",386
7,"ba bu","bu",328
7,"bu bu","bu",354
7,"bu ka","ka",368
7,"ka ba","ba",377
7,"ba re","re",356
7,"re do","do",392
7,"do ka","ka",356
7,"ka ka","ka",334
7,"ka re","re",355
7,"re ba","ba",362
7,"ba ba","ba",385
7,"ba ka","ka",344
7,"ka ti","ti",347
7,"ti to","to",374
7,"to bu","bu",345
7,"bu ka","ka",381
7,"ka ka","ka",348
7,"ka ta","ta",340
7,"ta bu","bu",344
7,"bu ba","ba",356
7,"ba bu","bu",347
7,"bu ti","ti",328
7,"ti ba","ba",349
7,"ba ka","ka",346
7,"ka ta","ta",345
7,"ta go","go",350
7,"go ta","ta",382
7,"ta bu","bu",364
7,"bu ti","ti",333
7,"ti ba","ba",342
7,"ba bu","bu",360
7,"bu ba","ba",346
7,"ba re","re",358
7,"re bu","bu",342
7,"bu ka","ka",353
7,"ka ba","ba",340
7,"ba ka","ka",358
7,"ka re","re",382
7,"re ba","ba",360
7,"ba ba","ba",357
7,"ba ka","ka",371
7,"ka ti","ti",323
7,"ti ka","ka",370
7,"ka go","go",360
7,"go bu","bu",355
7,"bu go","go",352
7,"go ta","ta",378
7,"ta go","go",350
7,"go to","to",350
7,"to bu","bu",360
7,"bu ti","ti",360
7,"ti bu","bu",349
7,"bu ka","ka",347
7,"ka ta","ta",364
7,"ta to","to",382
7,"to bu","bu",360
7,"bu ka","ka",332
7,"ka bu","bu",370
7,"bu to","to",373
7,"to bu","bu",375
7,"bu ti","ti",341
7,"ti ka","ka",353
7,"ka ta","ta",370
7,"ta ka","ka",341
7,"ka ba","ba",344
7,"ba ka","ka",359
